      52,  -0.001648,   0.283526,  -0.964964
      56,   0.000305,   0.297565,  -0.969603
     190,  -0.000061,   0.328694,  -0.947751
     191,  -0.001770,   0.345541,  -0.936764
     258,  -0.000061,   0.302936,  -0.957883
     395,   0.000671,   0.320027,  -0.952268
     462,   0.000305,   0.317829,  -0.953000
     463,   0.000183,   0.311604,  -0.955564
     532,   0.000427,   0.313801,  -0.954099
     535,  -0.000549,   0.312702,  -0.955075
     606,   0.000549,   0.310749,  -0.954831
     675,   0.000305,   0.317463,  -0.952512
     743,  -0.000671,   0.325154,  -0.951413
     745,   0.000671,   0.305866,  -0.956784
     815,   0.001038,   0.310383,  -0.953733
     883,   0.000793,   0.312702,  -0.954099
     885,   0.000183,   0.313313,  -0.954343
     952,   0.002991,   0.311237,  -0.956784
     953,   0.000793,   0.313679,  -0.955442
     955,   0.000061,   0.316731,  -0.956418
    1022,  -0.000183,   0.316853,  -0.956784
    1023,  -0.000061,   0.313801,  -0.954465
    1025,  -0.000427,   0.309040,  -0.956662
    1097,   0.001404,   0.306598,  -0.960081
    1165,   0.000916,   0.304767,  -0.958371
    1166,   0.000305,   0.315144,  -0.953244
    1167,  -0.001160,   0.317585,  -0.950436
    1235,   0.001282,   0.315144,  -0.951779
    1303,   0.001038,   0.319172,  -0.951413
    1305,   0.000427,   0.315632,  -0.953366
    1372,   0.000305,   0.317829,  -0.952756
    1442,   0.000549,   0.316242,  -0.953122
    1443,   0.000061,   0.314289,  -0.954587
    1512,   0.000427,   0.310505,  -0.956662
    1513,   0.000305,   0.309040,  -0.956174
    1647,   0.000061,   0.312946,  -0.954465
    1717,   0.000793,   0.314045,  -0.953733
    1718,   0.000427,   0.315022,  -0.953855
    1856,  -0.000427,   0.305744,  -0.956907
    1857,   0.000916,   0.310871,  -0.954831
    1993,   0.003845,   0.306476,  -0.954221
    1995,   0.000549,   0.310383,  -0.955564
    1996,   0.000671,   0.322957,  -0.950436
    2063,   0.002869,   0.313190,  -0.955320
    2132,   0.001160,   0.313923,  -0.955197
    2133,   0.000549,   0.308307,  -0.956907
    2201,   0.000549,   0.312580,  -0.954465
    2202,   0.000793,   0.310383,  -0.955442
    2272,   0.000061,   0.315998,  -0.954343
    2273,  -0.000061,   0.322102,  -0.950925
    2275,   0.001160,   0.311115,  -0.953488
    2343,   0.002014,   0.312092,  -0.953733
    2345,   0.000183,   0.310993,  -0.955564
    2412,  -0.001648,   0.311970,  -0.954587
    2413,   0.000183,   0.310749,  -0.955564
    2415,  -0.001282,   0.312458,  -0.954099
    2482,  -0.001404,   0.314777,  -0.953122
    2485,   0.000427,   0.314777,  -0.953122
    2552,  -0.000305,   0.313679,  -0.954953
    2621,   0.000305,   0.309406,  -0.955442
    2688,   0.000671,   0.312214,  -0.955808
    2690,   0.001404,   0.307209,  -0.959714
    2758,   0.000061,   0.314045,  -0.953366
    2828,   0.000183,   0.307941,  -0.956784
    2830,  -0.001892,   0.315022,  -0.953855
    2832,   0.000549,   0.308918,  -0.955808
    2901,   0.000061,   0.303791,  -0.958371
    2902,   0.001160,   0.311970,  -0.954953
    2970,  -0.004212,   0.317097,  -0.953366
    2971,  -0.001648,   0.317341,  -0.953244
    3110,   0.000793,   0.312702,  -0.955075
    3178,   0.000427,   0.313557,  -0.954587
    3182,   0.000061,   0.311970,  -0.954221
    3250,   0.001282,   0.312336,  -0.955930
    3252,   0.000061,   0.307453,  -0.955686
    3320,   0.002380,   0.292071,  -0.963255
    3387,   0.000427,   0.309528,  -0.954953
    3455,   0.002380,   0.320759,  -0.951779
    3457,  -0.000061,   0.318562,  -0.952512
    3535,   0.000061,   0.311604,  -0.954831
    3603,   0.000549,   0.309406,  -0.955075
    3672,  -0.000183,   0.310749,  -0.954831
    3740,   0.000061,   0.311848,  -0.955320
    3807,   0.000061,   0.309162,  -0.955564
    3808,   0.001160,   0.305622,  -0.957029
    3876,  -0.000061,   0.310627,  -0.955686
    3945,   0.000183,   0.308918,  -0.956540
    3946,   0.003968,   0.315876,  -0.957395
    3947,  -0.000061,   0.317097,  -0.952634
    4015,   0.000183,   0.320393,  -0.951291
    4083,   0.000793,   0.311726,  -0.954221
    4085,   0.001160,   0.317219,  -0.950192
    4152,   0.000549,   0.307453,  -0.956662
    4221,   0.000427,   0.315266,  -0.953855
    4225,  -0.000305,   0.308429,  -0.956418
    4362,  -0.000183,   0.303546,  -0.958371
    4363,  -0.000427,   0.314167,  -0.953366
    4365,  -0.000061,   0.309650,  -0.955320
    4432,   0.001892,   0.303913,  -0.955320
    4433,   0.000061,   0.304889,  -0.957761
    4567,   0.001282,   0.311115,  -0.948605
    4568,   0.000427,   0.312214,  -0.953610
    4570,   0.000061,   0.309284,  -0.956296
    4705,   0.002991,   0.303668,  -0.956296
    4772,  -0.000183,   0.305377,  -0.956784
    4773,   0.000061,   0.319417,  -0.951169
    4775,  -0.000061,   0.301593,  -0.958249
    4842,   0.002014,   0.298419,  -0.960569
    4843,   0.000183,   0.307453,  -0.956662
    4845,   0.000305,   0.312946,  -0.952146
    4913,  -0.001648,   0.314777,  -0.953122
    4915,   0.000061,   0.312702,  -0.954953
    4982,   0.000061,   0.310993,  -0.953488
    4983,   0.000427,   0.309528,  -0.955808
    4985,  -0.002014,   0.311970,  -0.952512
    5052,  -0.002625,   0.311604,  -0.951047
    5187,   0.000427,   0.312824,  -0.954343
    5188,   0.000671,   0.302814,  -0.958249
    5190,   0.000305,   0.310627,  -0.954465
    5257,   0.000183,   0.309772,  -0.960325
    5325,   0.000427,   0.311237,  -0.955075
    5461,   0.001282,   0.315632,  -0.952146
    5462,   0.001038,   0.313801,  -0.953244
    5533,  -0.001892,   0.314167,  -0.955686
    5605,   0.000549,   0.306720,  -0.956784
    5672,  -0.000061,   0.310505,  -0.955320
    5673,   0.000305,   0.308429,  -0.956296
    5675,  -0.000671,   0.302081,  -0.954099
    5745,  -0.001770,   0.303668,  -0.956296
    5746,  -0.000061,   0.306232,  -0.957395
    5747,   0.000916,   0.310749,  -0.953855
    5815,  -0.001282,   0.306476,  -0.957151
    5883,   0.000671,   0.309284,  -0.955686
    5951,   0.001404,   0.312458,  -0.953977
    6025,   0.000671,   0.307575,  -0.957151
    6093,  -0.000549,   0.299152,  -0.960569
    6161,   0.000549,   0.307331,  -0.956052
    6230,   0.000916,   0.311848,  -0.954831
    6231,  -0.002380,   0.308185,  -0.956907
    6300,   0.001404,   0.307087,  -0.956174
    6301,   0.004212,   0.302326,  -0.959714
    6368,  -0.000427,   0.308307,  -0.955808
    6370,   0.001038,   0.302692,  -0.958494
    6436,  -0.000061,   0.297931,  -0.952878
    6437,   0.000793,   0.314167,  -0.953488
    6506,  -0.000183,   0.322713,  -0.959348
    6507,   0.000305,   0.321614,  -0.957883
    6577,   0.000549,   0.306598,  -0.956784
    6580,  -0.001770,   0.306476,  -0.956662
    6581,   0.000427,   0.300739,  -0.958738
    6650,   0.002991,   0.304157,  -0.955442
    6717,  -0.000671,   0.316975,  -0.953000
    6785,   0.000305,   0.305744,  -0.957273
    6786,   0.001404,   0.309406,  -0.955808
    6853,  -0.000061,   0.319417,  -0.951169
    6855,   0.000061,   0.320759,  -0.951413
    6856,  -0.001038,   0.307941,  -0.949460
    6925,   0.002014,   0.302204,  -0.947262
    6926,   0.001038,   0.304401,  -0.957273
    6993,  -0.000549,   0.305133,  -0.956296
    6996,   0.000549,   0.297442,  -0.960203
    7132,   0.001038,   0.302326,  -0.959470
    7133,   0.000183,   0.309284,  -0.956052
    7201,  -0.004090,   0.304889,  -0.954221
    7202,   0.000793,   0.311970,  -0.953733
    7203,  -0.002014,   0.317097,  -0.949826
    7271,   0.000427,   0.317952,  -0.950803
    7272,  -0.000183,   0.305744,  -0.957273
    7273,   0.000549,   0.309162,  -0.952634
    7341,  -0.000183,   0.308429,  -0.953610
    7410,  -0.000305,   0.306232,  -0.956052
    7412,   0.004578,   0.300372,  -0.956662
    7413,   0.000061,   0.305255,  -0.957029
    7486,   0.003601,   0.295733,  -0.962278
    7553,   0.000671,   0.312336,  -0.953488
    7622,   0.000427,   0.300372,  -0.959958
    7690,   0.001160,   0.305622,  -0.956052
    7823,   0.000427,   0.314411,  -0.954221
    7825,   0.001770,   0.300006,  -0.960325
    7826,   0.001404,   0.300739,  -0.958005
    7893,  -0.000916,   0.301837,  -0.960325
    7895,   0.000305,   0.300983,  -0.958494
    7961,  -0.001160,   0.305011,  -0.957639
    7962,  -0.001038,   0.305744,  -0.954221
    8098,   0.000427,   0.312702,  -0.954343
    8167,   0.000916,   0.305622,  -0.957517
    8168,   0.000793,   0.301959,  -0.957639
    8236,   0.002258,   0.264726,  -0.972899
    8237,  -0.000183,   0.301593,  -0.957883
    8238,  -0.000305,   0.310383,  -0.953855
    8306,   0.001038,   0.313068,  -0.957151
    8377,   0.001038,   0.314411,  -0.953733
    8445,   0.000061,   0.307087,  -0.956662
    8446,   0.000305,   0.295733,  -0.960813
    8513,  -0.002014,   0.298541,  -0.955197
    8515,   0.000061,   0.306598,  -0.956418
    8516,   0.001892,   0.321980,  -0.949948
    8655,   0.003723,   0.321248,  -0.951169
    8656,   0.003357,   0.304645,  -0.956907
    8725,   0.001160,   0.343100,  -0.947507
    8727,   0.022645,   0.298907,  -1.000000
    8862,   0.118965,   0.224806,  -1.000000
    8863,  -0.107367,   0.506440,  -1.000000
    8938,  -0.275468,   0.170970,  -1.000000
    9006,  -0.247757,   0.213697,  -0.893670
    9007,  -0.317463,   0.386925,  -0.496307
    9008,  -0.275102,   0.604102,  -0.417201
    9076,  -0.268632,   0.607886,  -0.410853
    9077,  -0.154367,   0.607886,  -0.021791
    9146,  -0.174876,   0.697613,   0.290484
    9213,  -0.170848,   0.702619,   0.298175
    9215,   0.139718,   0.794543,   0.424892
    9216,   0.061710,   0.420741,   0.960569
    9282,  -0.029238,   0.473479,   1.000000
    9350,  -0.033266,   0.314655,   1.000000
    9351,   0.046084,  -0.060856,   0.998413
    9417,   0.056827,  -0.255081,   1.000000
    9418,   0.049014,  -0.262894,   1.000000
    9420,   0.105536,  -0.440151,   1.000000
    9487,   0.116035,  -0.440884,   1.000000
    9488,   0.098212,  -0.359458,   0.980590
    9490,   0.116401,  -0.406702,   0.908564
    9557,   0.122627,  -0.416346,   0.909540
    9558,   0.218824,  -0.469206,   0.952145
    9560,   0.022890,  -0.425014,   0.727889
    9628,   0.017640,  -0.424525,   0.728133
    9630,   0.024354,  -0.438198,   0.856925
    9765,   0.007874,  -1.000000,   1.000000
    9766,   0.109199,  -0.561130,   0.858512
    9833,   0.080266,  -0.443814,   0.932125
    9835,   0.018373,  -0.465788,   0.883172
    9902,   0.049747,  -0.488006,   0.911250
    9903,   0.047305,  -0.480803,   0.891351
    9905,   0.025941,  -0.505463,   0.872429
    9972,   0.024965,  -0.525118,   0.848013
    9973,   0.031313,  -0.491302,   0.879143
    9975,   0.058780,  -0.498016,   0.890496
   10042,   0.051090,  -0.490447,   0.893914
   10043,   0.021547,  -0.480803,   0.886101
   10045,   0.010193,  -0.476042,   0.882805
   10112,   0.007386,  -0.476775,   0.889153
   10115,   0.011536,  -0.481170,   0.886468
   10182,   0.015199,  -0.478240,   0.885735
   10251,   0.014588,  -0.473967,   0.887200
   10317,   0.013856,  -0.480071,   0.885491
   10318,   0.011048,  -0.481414,   0.886224
   10385,   0.012391,  -0.482634,   0.885857
   10386,   0.009095,  -0.482390,   0.883782
   10387,   0.013001,  -0.479949,   0.885369
   10455,   0.011903,  -0.483123,   0.886834
   10456,   0.011536,  -0.480437,   0.883904
   10457,   0.011048,  -0.478118,   0.883782
   10525,   0.010438,  -0.480315,   0.883782
   10526,   0.012391,  -0.481658,   0.885369
   10527,   0.014832,  -0.483977,   0.887078
   10595,   0.015199,  -0.484954,   0.885613
   10663,   0.013612,  -0.476653,   0.885735
   10665,   0.010804,  -0.487762,   0.883172
   10732,   0.013245,  -0.483123,   0.884392
   10800,   0.011903,  -0.486175,   0.883538
   10801,   0.011781,  -0.482879,   0.885735
   10802,   0.012879,  -0.483733,   0.883782
   10870,   0.009583,  -0.482879,   0.879875
   10871,   0.011781,  -0.486663,   0.882439
   10872,   0.012147,  -0.478606,   0.884270
   10940,   0.011414,  -0.477995,   0.882073
   10941,   0.012635,  -0.480803,   0.884026
   10942,   0.011781,  -0.483123,   0.885735
   11010,   0.009949,  -0.487151,   0.886590
   11078,   0.012513,  -0.483245,   0.884392
   11080,   0.012147,  -0.485686,   0.882073
   11148,   0.006043,  -0.485320,   0.879998
   11150,   0.011536,  -0.484466,   0.884392
   11217,   0.011536,  -0.482024,   0.879875
   11218,   0.011292,  -0.483489,   0.884514
   11220,   0.013856,  -0.479949,   0.889642
   11287,   0.012269,  -0.488372,   0.885979
   11288,   0.011781,  -0.481047,   0.884392
   11290,   0.013734,  -0.482879,   0.878289
   11357,   0.013978,  -0.483855,   0.881829
   11358,   0.011292,  -0.484710,   0.883416
   11360,   0.012391,  -0.488372,   0.887200
   11427,   0.012879,  -0.484954,   0.885125
   11496,   0.012513,  -0.484954,   0.884148
   11497,   0.012025,  -0.483733,   0.883538
   11565,   0.011048,  -0.486907,   0.881707
   11566,   0.011414,  -0.486053,   0.883416
   11567,   0.014832,  -0.488006,   0.881707
   11635,   0.014222,  -0.487029,   0.883294
   11636,   0.011903,  -0.481902,   0.884759
   11637,   0.009705,  -0.481047,   0.884881
   11705,   0.008729,  -0.481658,   0.884392
   11706,   0.011658,  -0.482390,   0.884637
   11707,   0.012757,  -0.479827,   0.888665
   11775,   0.013612,  -0.478240,   0.888909
   11776,   0.011414,  -0.482512,   0.884392
   11777,   0.011536,  -0.481414,   0.883172
   11845,   0.009827,  -0.478728,   0.882561
   11913,   0.012025,  -0.484099,   0.883660
   11915,   0.011658,  -0.483977,   0.883660
   11982,   0.012269,  -0.484099,   0.879753
   11983,   0.011414,  -0.486175,   0.883538
   11985,   0.013245,  -0.478240,   0.883172
   12052,   0.015565,  -0.485686,   0.883416
   12053,   0.011292,  -0.485686,   0.883416
   12055,   0.009827,  -0.488128,   0.888543
   12122,   0.010438,  -0.487762,   0.887078
   12190,   0.012025,  -0.483611,   0.884148
   12191,   0.013123,  -0.481780,   0.886590
   12192,   0.011536,  -0.481414,   0.885125
   12260,   0.010316,  -0.484221,   0.882805
   12328,   0.011292,  -0.482756,   0.883538
   12330,   0.011292,  -0.484221,   0.883782
   12398,   0.010804,  -0.484466,   0.885125
   12400,   0.011781,  -0.484466,   0.883904
   12401,   0.014222,  -0.483733,   0.884759
   12402,   0.014588,  -0.486175,   0.884270
   12525,   0.013612,  -0.485931,   0.882927
   12526,   0.010804,  -0.485686,   0.883172
   12592,   0.011292,  -0.483367,   0.884026
   12595,   0.011781,  -0.481170,   0.885491
   12662,   0.008973,  -0.483733,   0.883904
   12663,   0.011170,  -0.481658,   0.884759
   12731,   0.009461,  -0.478606,   0.879875
   12732,   0.010926,  -0.484954,   0.884881
   12800,   0.014100,  -0.484710,   0.886346
   12801,   0.010926,  -0.483001,   0.884514
   12867,   0.013123,  -0.487273,   0.883049
   12870,   0.013734,  -0.490569,   0.882927
   12937,   0.010682,  -0.485442,   0.883538
   12938,   0.010804,  -0.487029,   0.883172
   12940,   0.010316,  -0.477629,   0.889275
   13007,   0.010926,  -0.478972,   0.891107
   13008,   0.010926,  -0.481536,   0.884637
   13010,   0.013368,  -0.488616,   0.882317
   13077,   0.013001,  -0.489715,   0.881707
   13146,   0.010682,  -0.483855,   0.883660
   13147,   0.012635,  -0.480925,   0.884270
   13215,   0.013123,  -0.483611,   0.884392
   13216,   0.011170,  -0.487518,   0.882927
   13217,   0.017152,  -0.496551,   0.872185
   13285,   0.012879,  -0.499481,   0.873161
   13355,   0.010926,  -0.490569,   0.879875
   13356,   0.011048,  -0.489471,   0.881096
   13357,   0.009461,  -0.489715,   0.879998
   13425,   0.009705,  -0.488738,   0.880974
   13426,   0.007630,  -0.484832,   0.883049
   13427,   0.014955,  -0.487273,   0.887200
   13495,   0.015931,  -0.486053,   0.885735
   13563,   0.014588,  -0.484710,   0.883294
   13565,   0.011536,  -0.482756,   0.884026
   13632,   0.015321,  -0.491180,   0.885613
   13633,   0.012025,  -0.483367,   0.883904
   13635,   0.010193,  -0.483001,   0.886712
   13702,   0.010926,  -0.482390,   0.886590
   13703,   0.011658,  -0.483367,   0.884148
   13705,   0.012147,  -0.486053,   0.877556
   13772,   0.012757,  -0.485076,   0.879631
   13774,   0.010926,  -0.481902,   0.884392
   13840,   0.010316,  -0.484832,   0.887811
   13841,   0.010804,  -0.485808,   0.887688
   13842,   0.011170,  -0.482512,   0.885125
   13910,   0.011781,  -0.485564,   0.887322
   13978,   0.010560,  -0.480193,   0.885125
   13980,   0.003357,  -0.475066,   0.887078
   14047,   0.024965,  -0.462003,   0.899286
   14048,   0.018129,  -0.476653,   0.887566
   14117,   0.008484,  -0.476286,   0.890008
   14118,   0.010438,  -0.476286,   0.887566
   14120,   0.010926,  -0.474699,   0.887933
   14187,   0.009827,  -0.475310,   0.885491
   14188,   0.010193,  -0.474089,   0.888055
   14190,   0.005799,  -0.479460,   0.873649
   14257,   0.006287,  -0.479338,   0.887811
   14258,   0.010193,  -0.475554,   0.889153
   14260,   0.008973,  -0.473845,   0.886712
   14327,   0.010316,  -0.473234,   0.882317
   14396,   0.010682,  -0.474211,   0.887811
   14397,   0.010682,  -0.472258,   0.888299
   14465,   0.013245,  -0.470060,   0.887322
   14466,   0.011292,  -0.474333,   0.887811
   14467,   0.008118,  -0.465421,   0.896112
   14535,   0.012269,  -0.466642,   0.894647
   14536,   0.009095,  -0.474577,   0.888055
   14537,   0.007874,  -0.478484,   0.890130
   14605,   0.009705,  -0.477507,   0.890008
   14606,   0.009827,  -0.488494,   0.881218
   14607,   0.013123,  -0.457731,   0.896966
   14675,   0.006287,  -0.464445,   0.938351
   14676,   0.010926,  -0.458585,   0.896234
   14677,   0.012391,  -0.468718,   0.890252
   14745,   0.011292,  -0.473723,   0.889520
   14813,   0.010682,  -0.469328,   0.891595
   14815,   0.008362,  -0.479338,   0.887078
   14882,   0.011292,  -0.471281,   0.884148
   14883,   0.010193,  -0.474699,   0.888299
   14885,   0.009339,  -0.477751,   0.884759
   14952,   0.009461,  -0.476164,   0.886834
   14953,   0.009339,  -0.467863,   0.891473
   14955,   0.008729,  -0.476775,   0.887933
   15022,   0.007996,  -0.479949,   0.888543
   15024,   0.009827,  -0.476042,   0.888177
   15025,   0.011048,  -0.472136,   0.885491
   15092,   0.009949,  -0.473967,   0.885369
   15093,   0.010316,  -0.474821,   0.888543
   15095,   0.004822,  -0.479827,   0.883904
   15162,   0.007508,  -0.479460,   0.885735
   15231,   0.010193,  -0.474211,   0.888299
   15232,   0.009827,  -0.475066,   0.887933
   15300,   0.001404,  -0.466764,   0.889275
   15301,   0.009827,  -0.472746,   0.889398
   15302,   0.010926,  -0.479094,   0.887200
   15372,   0.010926,  -0.478606,   0.887200
   15440,   0.009705,  -0.475066,   0.889031
   15441,   0.010438,  -0.475066,   0.888177
   15510,   0.012025,  -0.470427,   0.890985
   15511,   0.012147,  -0.472868,   0.892205
   15512,   0.009827,  -0.474211,   0.888299
   15647,   0.008729,  -0.477385,   0.886346
   15648,   0.010193,  -0.473601,   0.887811
   15650,   0.010560,  -0.475066,   0.887688
   15717,   0.012391,  -0.474699,   0.884392
   15718,   0.009217,  -0.473112,   0.888421
   15720,   0.008606,  -0.477629,   0.883294
   15787,   0.010560,  -0.480681,   0.885613
   15788,   0.009949,  -0.477141,   0.886834
   15790,   0.009827,  -0.478118,   0.892327
   15857,   0.008851,  -0.473601,   0.888421
   15858,   0.010071,  -0.472746,   0.888665
   15860,   0.013490,  -0.472502,   0.885247
   15927,   0.015443,  -0.473234,   0.888543
   15928,   0.009095,  -0.481536,   0.886468
   15930,   0.006897,  -0.479705,   0.886346
   15997,   0.009949,  -0.478972,   0.887811
   16066,   0.009461,  -0.472502,   0.889398
   16067,   0.009339,  -0.476164,   0.887566
   16136,   0.008362,  -0.470305,   0.887688
   16137,   0.009705,  -0.476897,   0.887566
   16138,   0.006409,  -0.483977,   0.885369
   16140,   0.006531,  -0.485931,   0.883538
   16206,   0.007264,  -0.485808,   0.881951
   16207,   0.009827,  -0.475310,   0.886590
   16209,   0.010682,  -0.474333,   0.887322
   16276,   0.010316,  -0.473601,   0.886712
   16343,   0.009827,  -0.475554,   0.889520
   16345,  -0.093573,  -0.494842,   0.858390
   16411,   0.001892,  -0.486175,   0.881951
   16412,   0.004212,  -0.483489,   0.886224
   16480,   0.004212,  -0.481536,   0.885857
   16481,   0.003968,  -0.483001,   0.884148
   16548,   0.006531,  -0.489837,   0.881340
   16550,   0.003845,  -0.482879,   0.885491
   16551,   0.002625,  -0.484344,   0.885491
   16618,  -0.000061,  -0.483855,   0.887688
   16620,   0.004578,  -0.483733,   0.884270
   16621,   0.004212,  -0.477263,   0.885735
   16688,   0.003235,  -0.478484,   0.885979
   16690,   0.004090,  -0.481170,   0.884759
   16691,   0.003845,  -0.480681,   0.881218
   16758,   0.003357,  -0.479949,   0.880120
   16760,   0.003968,  -0.479949,   0.885125
   16827,  -0.000794,  -0.480803,   0.882317
   16895,   0.004334,  -0.482268,   0.885491
   16896,   0.004700,  -0.481292,   0.885613
   16964,   0.001160,  -0.483001,   0.880364
   16965,   0.004090,  -0.483123,   0.884270
   16966,   0.004334,  -0.478850,   0.886834
   17035,   0.005555,  -0.479582,   0.886346
   17038,   0.004578,  -0.479338,   0.885857
   17106,   0.003845,  -0.481536,   0.886224
   17107,   0.003357,  -0.481414,   0.885491
   17109,   0.004578,  -0.480681,   0.884881
   17176,   0.004578,  -0.480925,   0.885369
   17177,   0.003845,  -0.479460,   0.885979
   17178,   0.006287,  -0.479827,   0.882805
   17246,   0.003235,  -0.478240,   0.884026
   17315,   0.003235,  -0.481292,   0.884026
   17316,   0.003968,  -0.478240,   0.886224
   17384,   0.000549,  -0.480559,   0.881829
   17385,   0.003601,  -0.478850,   0.885247
   17386,  -0.000061,  -0.483123,   0.896356
   17453,   0.002380,  -0.483001,   0.905512
   17455,   0.004700,  -0.480925,   0.886101
   17456,  -0.000305,  -0.485076,   0.891229
   17591,   0.003601,  -0.486175,   0.891229
   17592,   0.004456,  -0.478972,   0.886590
   17658,   0.003723,  -0.478728,   0.886590
   17660,   0.000183,  -0.483001,   0.884392
   17727,   0.005066,  -0.480559,   0.886712
   17729,   0.004822,  -0.479338,   0.886834
   17797,   0.004578,  -0.480803,   0.893060
   17798,   0.003235,  -0.477873,   0.887200
   17800,   0.002991,  -0.478728,   0.885857
   17801,   0.002747,  -0.476164,   0.887078
   17868,   0.002747,  -0.475798,   0.888909
   17870,   0.004212,  -0.478240,   0.887078
   17939,   0.003113,  -0.481047,   0.889398
   17940,   0.003235,  -0.482268,   0.887811
   17941,   0.003235,  -0.478606,   0.887200
   18008,   0.003357,  -0.478972,   0.886834
   18010,   0.003723,  -0.479094,   0.885491
   18011,   0.002625,  -0.479094,   0.882561
   18078,   0.001282,  -0.481292,   0.883782
   18147,   0.003845,  -0.478728,   0.886956
   18149,   0.003723,  -0.479216,   0.886712
   18217,   0.002136,  -0.475676,   0.885857
   18219,   0.004822,  -0.477629,   0.887933
   18286,   0.007752,  -0.477385,   0.886101
   18287,   0.003235,  -0.479094,   0.886834
   18289,   0.000183,  -0.475920,   0.886468
   18356,   0.003968,  -0.479094,   0.887811
   18357,   0.004212,  -0.479705,   0.887444
   18359,   0.003723,  -0.476653,   0.886956
   18426,   0.002380,  -0.478362,   0.888909
   18427,   0.004334,  -0.477873,   0.886956
   18429,   0.005555,  -0.484588,   0.885247
   18496,   0.001648,  -0.480315,   0.885735
